id,texto,perfil,criado_em
1353418300965978112,RT @ZGotinha_: Pobres dizendo que não tomarão a vacina e ricos furando a fila para tomar. Viu como é fácil para eles exterminar a parcela d…,Andrukov,2021-01-24 19:04:02
1353418237044637696,RT @ZGotinha_: Pobres dizendo que não tomarão a vacina e ricos furando a fila para tomar. Viu como é fácil para eles exterminar a parcela d…,sibelefausto,2021-01-24 19:03:47
1353418231814479874,"Quando alguém me diz que a vacina altera o DNA eu respondo: ""Aproveite a oportunidade de deixar de ser gado"".

#VacinaJa",ZGotinha_,2021-01-24 19:03:46
1353418107965083650,RT @edukrieger: Na hora H! No dia D! Vacinação! #VacinaJa https://t.co/zE1JeDKsea,Juliao3000,2021-01-24 19:03:16
1353418088146890753,"RT @dogarrett: 3. Mantenha distância (mínimo 2 metros)
- Evite aglomerações, principalmente em lugares fechados.

Se todos seguirmos essas…",jaejighoul,2021-01-24 19:03:12
1353418060993015808,"RT @caroldartora13: Puxando o ato em Curitiba a mobilização das bikes! 🚴🏿‍♂️🚴🏿‍♀️🚴🏿

#ForaBolsonaro
#VacinaJa
#ImpeachmentJa https://t.co/W…",JeanAdrianoDias,2021-01-24 19:03:05
1353417932110491648,"#TodosPelasVacinas 
#VacinaJa 
#Vacina 
#ImpeachmentSalvaVidas https://t.co/EjpMt0AopH",bananaboat2020,2021-01-24 19:02:34
1353417886270894084,RT @ZGotinha_: Pobres dizendo que não tomarão a vacina e ricos furando a fila para tomar. Viu como é fácil para eles exterminar a parcela d…,MChrys02,2021-01-24 19:02:24
1353417698353369088,#VacinaJa https://t.co/L68vljZ2uA,Sergio_barra_rj,2021-01-24 19:01:39
1353417657362612231,RT @emiliomoreno: .@KondZilla e MC Fioti fazendo mais pela saúde que Bolsonaro e Pazuello. Esse feat tá demais. Vida longa ao @butantanofic…,bangbangorila,2021-01-24 19:01:29
1353417571094192129,"RT @viniitj: Informações apontam que a vacina brasileira do diferenciado vendedor de travesseiros e ministro nas horas vagas Marcos Pontes,…",Grouxonaofrouxo,2021-01-24 19:01:08
1353417504576606213,"QUEREMOS UM #BRASIL MAIS JUSTO, QUEREMOS A SAÍDA DO BOLSONARO, O PIOR PRESIDENTE DA HISTÓRIA.  
#ForaBolsonaro 
@alexandre @RodrigoMaia @davialcolumbre @CFOAB
@MPF_PGR
#STF #OAB #VacinaJá #ONU #BBCNews #Europa #TheNewYorkTimes #LeMonde #NYC #CNN #CBSNews https://t.co/hz95H1bXZo",LucianoDeOlho,2021-01-24 19:00:53
1353417352948441089,RT @dudusilva29: #forabolsonaro #impeachmentjá #impeachmentbolsonarourgente #vacinaparatodos #vacinajá #defendaosus #todospelasvacinas http…,CecilMarcil,2021-01-24 19:00:16
1353417295759077377,"@mfox_us His better shot is to keep himself in silence. Enough of his hydroxychloroquine, vaccines kill nonsense' speechs. The whole world needs vaccines as soon as possible! #VacinaJa #VaccinesWork",claudio_carioca,2021-01-24 19:00:03
1353417160689770496,"#thevoicemais
Desculpa ser chato e polítizar mas são esses cidadãos lindos com histórias e vivadez enorme que essa #covid está matando 

#fakenews mata 
#genocidio
#ForaBolsonaro
#VacinaJa

@TheVoiceBrasil 
@MumuzinhoC 
#TimeLud 
@cantordaniel 
@ClaudiaLeitte",GuerreiroAlex12,2021-01-24 18:59:31
1353416686385336320,"RT @dogarrett: 3. Mantenha distância (mínimo 2 metros)
- Evite aglomerações, principalmente em lugares fechados.

Se todos seguirmos essas…",jornalistavitor,2021-01-24 18:57:37
1353416661605478407,RT @dogarrett: Desculpa criminosa de um governo que mostra não ter o mínimo interesse em salvar vidas. Cada dose a mais de vacina faz a dif…,jornalistavitor,2021-01-24 18:57:32
1353416608874684417,"#TodosPelasVacinas 
#Vacina 
#VacinaJa 
#ForaBolsonaro 
#ImpeachmentSalvaVidas https://t.co/3l9Xph4KgO",bananaboat2020,2021-01-24 18:57:19
1353416527727517697,"RT @caroldartora13: Puxando o ato em Curitiba a mobilização das bikes! 🚴🏿‍♂️🚴🏿‍♀️🚴🏿

#ForaBolsonaro
#VacinaJa
#ImpeachmentJa https://t.co/W…",mandsml,2021-01-24 18:57:00
1353416332922941441,RT @emiliomoreno: .@KondZilla e MC Fioti fazendo mais pela saúde que Bolsonaro e Pazuello. Esse feat tá demais. Vida longa ao @butantanofic…,iamalinesoares,2021-01-24 18:56:13
1353416179252162560,@BlogdoNoblat #ImpeachmentBolsonaroUrgente #vacinajá #ForaBolsonaro,PauloRBarbosa6,2021-01-24 18:55:37
1353416087266684928,@BlogdoNoblat #ImpeachmentBolsonaroUrgente #vacinajá #ForaBolsonaro,PauloRBarbosa6,2021-01-24 18:55:15
1353416016223604736,@freire_roberto #ImpeachmentBolsonaroUrgente #vacinajá #ForaBolsonaro,PauloRBarbosa6,2021-01-24 18:54:58
1353415980773502990,@maribotter @freire_roberto #ImpeachmentBolsonaroUrgente #vacinajá #ForaBolsonaro,PauloRBarbosa6,2021-01-24 18:54:49
1353415895050317825,"RT @viniitj: Informações apontam que a vacina brasileira do diferenciado vendedor de travesseiros e ministro nas horas vagas Marcos Pontes,…",Ivelize,2021-01-24 18:54:29
1353415894802698240,"Queremos vacinas para todos, presidente!
#VacinaJá  #VacinaParaTodos https://t.co/nes5LcAWpV",RosadosVentos__,2021-01-24 18:54:29
1353415845901332482,RT @jdoriajr: A população quilombola faz parte do grupo prioritário para receber a vacina do Butantan no Estado de São Paulo. Apesar da exc…,Logisticamazon,2021-01-24 18:54:17
1353415732365819905,"RT @dogarrett: 3. Mantenha distância (mínimo 2 metros)
- Evite aglomerações, principalmente em lugares fechados.

Se todos seguirmos essas…",TaniaKelly85,2021-01-24 18:53:50
1353415560889962497,"@VemPraRua_br #DireitaQuerForaBolsonaro 💀💀💀

 #ForaMoro 🤥🤥🤥

 #ForaPazuelloGenocida 💣  E ...

#VacinaJa 💉💉💉💉💉💉💉💉
💉💉💉💉💉💉💉💉💉💉💉
para todos que quiserem tomar 💉💉",MarivoneLula,2021-01-24 18:53:09
1353415343709036545,"Muita chuva e vento em Belém do Grão Pará. Que não traga transtorno a nenhum irmãozinho 🙏.
#VacinaJa https://t.co/DzAF93I5yG",peuca46664,2021-01-24 18:52:17
1353415213727539204,"RT @dogarrett: 3. Mantenha distância (mínimo 2 metros)
- Evite aglomerações, principalmente em lugares fechados.

Se todos seguirmos essas…",_bubblejungle,2021-01-24 18:51:46
1353414830355587072,RT @dogarrett: Desculpa criminosa de um governo que mostra não ter o mínimo interesse em salvar vidas. Cada dose a mais de vacina faz a dif…,aborrecildo,2021-01-24 18:50:15
1353414726739496960,Já tem a lista dos vacinados em Manaus?? #VacinaJa #PeloFimdoGenocidio,Fana,2021-01-24 18:49:50
1353414674377822210,"RT @viniitj: Informações apontam que a vacina brasileira do diferenciado vendedor de travesseiros e ministro nas horas vagas Marcos Pontes,…",pacato76,2021-01-24 18:49:38
1353414629410693120,"RT @caroldartora13: Puxando o ato em Curitiba a mobilização das bikes! 🚴🏿‍♂️🚴🏿‍♀️🚴🏿

#ForaBolsonaro
#VacinaJa
#ImpeachmentJa https://t.co/W…",DireitoEsquerdo,2021-01-24 18:49:27
1353414597349416961,Dez pacientes com Covid-19 de Manaus já estão em Pernambuco. Seis precisaram de UTI #OxeRecife #Recife #Manaus #VacinaJá #Pandemia #usemáscara https://t.co/KlFavltJKF,blogoxerecife,2021-01-24 18:49:19
1353414523034722304,RT @emiliomoreno: .@KondZilla e MC Fioti fazendo mais pela saúde que Bolsonaro e Pazuello. Esse feat tá demais. Vida longa ao @butantanofic…,arrobajoh,2021-01-24 18:49:02
1353414205559492608,"RT @GuilhermeBoulos: A carreata exigindo #ForaBolsonaro #VacinaJá que que aconteceu em todo o país, também parou a cidade de São Paulo.

dr…",saliba_marcelo,2021-01-24 18:47:46
1353414046117199872,"RT @dogarrett: 3. Mantenha distância (mínimo 2 metros)
- Evite aglomerações, principalmente em lugares fechados.

Se todos seguirmos essas…",jucaazevedo,2021-01-24 18:47:08
1353414013225492480,"RT @dogarrett: 3. Mantenha distância (mínimo 2 metros)
- Evite aglomerações, principalmente em lugares fechados.

Se todos seguirmos essas…",NaoInviabilize,2021-01-24 18:47:00
1353413943960592384,RT @dudusilva29: #forabolsonaro #impeachmentjá #impeachmentbolsonarourgente #vacinaparatodos #vacinajá #defendaosus #todospelasvacinas http…,Capone843,2021-01-24 18:46:44
1353413739631038466,"Uma enfermeira que desdenha publicamente de vacina contra doença que matou mais de 2 milhões em um ano não é uma enfermeira.
E quem desdenha da ciência usando informações falsas é bolsominion raiz mesmo.
#VacinaJa https://t.co/oBuCE4ul1w",GriloD,2021-01-24 18:45:55
1353413646882402305,"RT @dogarrett: 3. Mantenha distância (mínimo 2 metros)
- Evite aglomerações, principalmente em lugares fechados.

Se todos seguirmos essas…",FernandoDSantos,2021-01-24 18:45:33
1353413554674814977,"RT @GuilhermeBoulos: A carreata exigindo #ForaBolsonaro #VacinaJá que que aconteceu em todo o país, também parou a cidade de São Paulo.

dr…",drica_salam,2021-01-24 18:45:11
1353413531987750914,"RT @caitomainier: chorei vendo isso.. acho q foi ver todas essas pessoas, todo o trabalho que fizeram, todo sonho de conseguir a vacina, co…",brunojsilva,2021-01-24 18:45:05
1353413490933829632,RT @dogarrett: Desculpa criminosa de um governo que mostra não ter o mínimo interesse em salvar vidas. Cada dose a mais de vacina faz a dif…,jucaazevedo,2021-01-24 18:44:56
1353413449393582083,RT @dudusilva29: #forabolsonaro #impeachmentjá #impeachmentbolsonarourgente #vacinaparatodos #vacinajá #defendaosus #todospelasvacinas http…,Edvaldo71383333,2021-01-24 18:44:46
1353413367701123075,RT @dudusilva29: #forabolsonaro #impeachmentjá #impeachmentbolsonarourgente #vacinaparatodos #vacinajá #defendaosus #todospelasvacinas http…,Dos1322,2021-01-24 18:44:26
1353413357978537989,"RT @GuilhermeBoulos: A carreata exigindo #ForaBolsonaro #VacinaJá que que aconteceu em todo o país, também parou a cidade de São Paulo.

dr…",CaioFellipeA,2021-01-24 18:44:24
1353413273148915714,"@LeoJaime Mundo tá louco mesmo! Que conceito de amor é esse que idolatra quem cultiva o ódio, inimigos e a morte? Não votei porque, meu sentimento não é este. Só quero #ImpeachmentBolsonaroUrgente #ImpeachmentSalvaVidas  #VacinaJa",claudio_carioca,2021-01-24 18:44:04
1353413089031581698,"RT @dogarrett: 3. Mantenha distância (mínimo 2 metros)
- Evite aglomerações, principalmente em lugares fechados.

Se todos seguirmos essas…",fullmoonbebe,2021-01-24 18:43:20
1353412995070627840,"RT @caroldartora13: Puxando o ato em Curitiba a mobilização das bikes! 🚴🏿‍♂️🚴🏿‍♀️🚴🏿

#ForaBolsonaro
#VacinaJa
#ImpeachmentJa https://t.co/W…",Fernand00876039,2021-01-24 18:42:57
1353412985750921216,"RT @viniitj: Informações apontam que a vacina brasileira do diferenciado vendedor de travesseiros e ministro nas horas vagas Marcos Pontes,…",Bozonazisincer0,2021-01-24 18:42:55
1353412920538001411,"RT @dogarrett: 3. Mantenha distância (mínimo 2 metros)
- Evite aglomerações, principalmente em lugares fechados.

Se todos seguirmos essas…",Elib2020,2021-01-24 18:42:40
1353412239936651273,"RT @GuilhermeBoulos: A carreata exigindo #ForaBolsonaro #VacinaJá que que aconteceu em todo o país, também parou a cidade de São Paulo.

dr…",Danieldadc,2021-01-24 18:39:57
1353412064073576448,RT @PSDBoficial: #vacinajá #vacinadoBrasil https://t.co/bO0JbHeLXv,chaves_hildon,2021-01-24 18:39:15
1353412035346894848,"@TaschnerNatalia Bem feito e com duplo sentido( o quado e a resposta)! Ri muito quando abri a figura! Basta de ignorância, não é? #VacinaJa",claudio_carioca,2021-01-24 18:39:09
1353412027985911810,RT @dudusilva29: #forabolsonaro #impeachmentjá #impeachmentbolsonarourgente #vacinaparatodos #vacinajá #defendaosus #todospelasvacinas http…,cappellarianton,2021-01-24 18:39:07
1353412025972531201,RT @PSDBoficial: #vacinajá #vacinadoBrasil https://t.co/oLBZXIbyl4,chaves_hildon,2021-01-24 18:39:06
1353412014593470465,"RT @renatosimoespt: Daqui a pouco tem mais #ForaBolsonaro em Brasília.

Fique ligado, 17h na Praça dos Três Poderes!

#ForaBolsonaroEMourao…",LopesGus1,2021-01-24 18:39:04
1353411578973007873,"RT @lia_logarsan: Minhas coleguinhas do #FicaemCasa e #VacinaJá estão na praia, fazendo trilha, aglomerando com amigos em sítio, pegando ✈️…",doutoralimon,2021-01-24 18:37:20
1353411567908384774,"Daqui a pouco tem mais #ForaBolsonaro em Brasília.

Fique ligado, 17h na Praça dos Três Poderes!

#ForaBolsonaroEMourao
#VacinaParaTodos #VacinaJa #VoltaAuxilioEmergencial https://t.co/oaY0oag27u",renatosimoespt,2021-01-24 18:37:17
1353411487180550144,"RT @PersonalEscrito: #Brazil: Protesters march through the streets and bang saucepans inside the buildings in downtown #BeloHorizonte, dema…",dadropovahat,2021-01-24 18:36:58
1353411280644673536,"Minhas coleguinhas do #FicaemCasa e #VacinaJá estão na praia, fazendo trilha, aglomerando com amigos em sítio, pegando ✈️. E eu tô aonde? Em casa. 
O problema não é o 🦠 , é ser pobre mesmo. Só pobre fica em casa, pq os ricos querem paz pra ficar fora de casa. 
D E C I F R A D O.",lia_logarsan,2021-01-24 18:36:09
1353411121307385856,"RT @dogarrett: 3. Mantenha distância (mínimo 2 metros)
- Evite aglomerações, principalmente em lugares fechados.

Se todos seguirmos essas…",brunopassuellox,2021-01-24 18:35:31
1353411116442013696,"RT @GuilhermeBoulos: A carreata exigindo #ForaBolsonaro #VacinaJá que que aconteceu em todo o país, também parou a cidade de São Paulo.

dr…",Haydia10,2021-01-24 18:35:29
1353410972707336193,"Vacinar é amar, vacinar é proteger. #VacinaJa #VacinaJa #VacinaJa #VacinaJa #VacinaJa #VacinaJa #VacinaJa #VacinaJa #VacinaJa #VacinaJa #VacinaJa #VacinaJa #VacinaJa #CheBellacosaSDV #VacinaJa #VacinaJa #VacinaJa #VacinaJa #VacinaJa #VacinaJa #VacinaJa #VacinaJa #VacinaJa https://t.co/AWCRXJa5Fb",BellacosaVagner,2021-01-24 18:34:55
1353410926553120768,"A emaaaa! Adorei!Hahahaha

#VivaoSUS  
#VacinaJa 
#TodosPelasVacinas https://t.co/znGnIn3ye2",joellmars,2021-01-24 18:34:44
1353410848509874178,"RT @GuilhermeBoulos: A carreata exigindo #ForaBolsonaro #VacinaJá que que aconteceu em todo o país, também parou a cidade de São Paulo.

dr…",chegueinaarea,2021-01-24 18:34:26
1353410758357491714,RT @dogarrett: Desculpa criminosa de um governo que mostra não ter o mínimo interesse em salvar vidas. Cada dose a mais de vacina faz a dif…,Jacknutri2,2021-01-24 18:34:04
1353410594242785281,RT @emiliomoreno: .@KondZilla e MC Fioti fazendo mais pela saúde que Bolsonaro e Pazuello. Esse feat tá demais. Vida longa ao @butantanofic…,Isa_H_Perfect,2021-01-24 18:33:25
1353410550802210818,"RT @GuilhermeBoulos: A carreata exigindo #ForaBolsonaro #VacinaJá que que aconteceu em todo o país, também parou a cidade de São Paulo.

dr…",FernandoJLSales,2021-01-24 18:33:15
1353410539284811776,#ForaBolsonaro #ForaBolsonaroGenocida #VacinaParaTodos #VacinaDoButantan #VacinaJa #BolsonaroGenocida #BolsonarismoMata tchau #FlavioBolsonaroNaCadeia cadeia neles #doria2022 https://t.co/fzw1WSNiXN,Bingin36189332,2021-01-24 18:33:12
1353410520930512896,"RT @viniitj: Informações apontam que a vacina brasileira do diferenciado vendedor de travesseiros e ministro nas horas vagas Marcos Pontes,…",reginaclap,2021-01-24 18:33:07
1353410372028538880,"RT @GuilhermeBoulos: A carreata exigindo #ForaBolsonaro #VacinaJá que que aconteceu em todo o país, também parou a cidade de São Paulo.

dr…",Lucasgranger232,2021-01-24 18:32:32
1353410348343287809,Não existe tratamento precoce para Covid-19. As vacinas são a nossa esperança! #TodosPelasVacinas #Vacina #VacinaJa #vacinasim https://t.co/NENOmZYIIG,MilagreCintia,2021-01-24 18:32:26
1353410299794235395,#ForaBolsonaro #ForaBolsonaroGenocida #VacinaParaTodos #VacinaDoButantan #VacinaJa #BolsonaroGenocida #BolsonarismoMata tchau #FlavioBolsonaroNaCadeia cadeia neles #doria2022 https://t.co/PSIeyOFIRZ,Bingin36189332,2021-01-24 18:32:15
1353410158030942208,@LaurinhaIronic @leonardo_1914 #ForaBolsonaro #ForaBolsonaroGenocida #VacinaParaTodos #VacinaDoButantan #VacinaJa #BolsonaroGenocida #BolsonarismoMata tchau #FlavioBolsonaroNaCadeia cadeia neles #doria2022,Bingin36189332,2021-01-24 18:31:41
1353410030339555329,@claudioedantas #ForaBolsonaro #ForaBolsonaroGenocida #VacinaParaTodos #VacinaDoButantan #VacinaJa #BolsonaroGenocida #BolsonarismoMata tchau #FlavioBolsonaroNaCadeia cadeia neles #doria2022,Bingin36189332,2021-01-24 18:31:11
1353410008843776000,"RT @viniitj: Informações apontam que a vacina brasileira do diferenciado vendedor de travesseiros e ministro nas horas vagas Marcos Pontes,…",diegopmm,2021-01-24 18:31:05
1353409958394683393,"RT @viniitj: Informações apontam que a vacina brasileira do diferenciado vendedor de travesseiros e ministro nas horas vagas Marcos Pontes,…",nailaheringer,2021-01-24 18:30:53
1353409922642403329,#ForaBolsonaro #ForaBolsonaroGenocida #VacinaParaTodos #VacinaDoButantan #VacinaJa #BolsonaroGenocida #BolsonarismoMata tchau #FlavioBolsonaroNaCadeia cadeia neles https://t.co/NtJg2jdQFx,Bingin36189332,2021-01-24 18:30:45
1353409813582123008,"RT @viniitj: Informações apontam que a vacina brasileira do diferenciado vendedor de travesseiros e ministro nas horas vagas Marcos Pontes,…",Lyv,2021-01-24 18:30:19
1353409744568897536,"RT @viniitj: Informações apontam que a vacina brasileira do diferenciado vendedor de travesseiros e ministro nas horas vagas Marcos Pontes,…",LeilaCibeleRoc1,2021-01-24 18:30:02
1353409521574498307,"RT @viniitj: Informações apontam que a vacina brasileira do diferenciado vendedor de travesseiros e ministro nas horas vagas Marcos Pontes,…",BellsAleixo,2021-01-24 18:29:09
1353409519221616640,"@veramagalhaes Nosso país está desgovernado! É preciso fazer algo urgente!

#VacinaParaTodos #VacinaJa #Vacina #VacinaEImpeachmentJa 

Em todos meus Twittes peço a @RodrigoMaia inicie o processo de #ImpeachmentBolsonaroUrgente. https://t.co/t5AsVg4ah6",renatasppires,2021-01-24 18:29:09
1353409458811113472,RT @ZGotinha_: Pobres dizendo que não tomarão a vacina e ricos furando a fila para tomar. Viu como é fácil para eles exterminar a parcela d…,RamiroAparecida,2021-01-24 18:28:54
